Timestamp,Open,High,Low,Close,Volume,Adjusted
2024-05-23,190.97999572753906,191,186.6300048828125,186.8800048828125,51005900,186.25401306152344
2024-05-24,188.82000732421875,190.5800018310547,188.0399932861328,189.97999572753906,36294600,189.3436279296875
2024-05-28,191.50999450683594,193,189.10000610351563,189.99000549316406,52280100,189.3535919189453
2024-05-29,189.61000061035156,192.25,189.50999450683594,190.2899932861328,53068000,189.652587890625
2024-05-30,190.75999450683594,192.17999267578125,190.6300048828125,191.2899932861328,49947900,190.6492462158203
2024-05-31,191.44000244140625,192.57000732421875,189.91000366210938,192.25,75158300,191.60601806640625
2024-06-03,192.89999389648438,194.99000549316406,192.52000427246094,194.02999877929688,50080500,193.38006591796875
2024-06-04,194.63999938964844,195.32000732421875,193.02999877929688,194.35000610351563,47471400,193.69900512695313
2024-06-05,195.39999389648438,196.89999389648438,194.8699951171875,195.8699951171875,54156800,195.21389770507813
2024-06-06,195.69000244140625,196.5,194.1699981689453,194.47999572753906,41181800,193.82855224609375
2024-06-07,194.64999389648438,196.94000244140625,194.13999938964844,196.88999938964844,53103900,196.23046875
2024-06-10,196.89999389648438,197.3000030517578,192.14999389648438,193.1199951171875,97262100,192.47311401367188
2024-06-11,193.64999389648438,207.16000366210938,193.6300048828125,207.14999389648438,172373300,206.4561004638672
2024-06-12,207.3699951171875,220.1999969482422,206.89999389648438,213.07000732421875,198134300,212.35629272460938
2024-06-13,214.74000549316406,216.75,211.60000610351563,214.24000549316406,97862700,213.5223846435547
2024-06-14,213.85000610351563,215.1699981689453,211.3000030517578,212.49000549316406,70122700,211.7782440185547
2024-06-17,213.3699951171875,218.9499969482422,212.72000122070313,216.6699981689453,93728300,215.94422912597656
2024-06-18,217.58999633789063,218.6300048828125,213,214.2899932861328,79943300,213.5721893310547
2024-06-20,213.92999267578125,214.24000549316406,208.85000610351563,209.67999267578125,86172500,208.97764587402344
2024-06-21,210.38999938964844,211.88999938964844,207.11000061035156,207.49000549316406,246421400,206.79498291015625
2024-06-24,207.72000122070313,212.6999969482422,206.58999633789063,208.13999938964844,80727000,207.4427947998047
2024-06-25,209.14999389648438,211.3800048828125,208.61000061035156,209.07000732421875,56713900,208.36968994140625
2024-06-26,211.5,214.86000061035156,210.63999938964844,213.25,66213200,212.5356903076172
2024-06-27,214.69000244140625,215.74000549316406,212.35000610351563,214.10000610351563,49772700,213.38284301757813
2024-06-28,215.77000427246094,216.07000732421875,210.3000030517578,210.6199951171875,82542700,209.9144744873047
2024-07-01,212.08999633789063,217.50999450683594,211.9199981689453,216.75,60402900,216.02395629882813
2024-07-02,216.14999389648438,220.3800048828125,215.10000610351563,220.27000427246094,58046200,219.53216552734375
2024-07-03,220,221.5500030517578,219.02999877929688,221.5500030517578,37369800,220.80787658691406
2024-07-05,221.64999389648438,226.4499969482422,221.64999389648438,226.33999633789063,60412400,225.5818328857422
2024-07-08,227.08999633789063,227.85000610351563,223.25,227.82000732421875,59085900,227.056884765625
2024-07-09,227.92999267578125,229.39999389648438,226.3699951171875,228.67999267578125,48076100,227.9139862060547
2024-07-10,229.3000030517578,233.0800018310547,229.25,232.97999572753906,62627700,232.1995849609375
2024-07-11,231.38999938964844,232.38999938964844,225.77000427246094,227.57000732421875,64710600,226.80772399902344
2024-07-12,228.9199981689453,232.63999938964844,228.67999267578125,230.5399932861328,53046500,229.76776123046875
2024-07-15,236.47999572753906,237.22999572753906,233.08999633789063,234.39999389648438,62631300,233.61483764648438
2024-07-16,235,236.27000427246094,232.3300018310547,234.82000732421875,43234300,234.03343200683594
2024-07-17,229.4499969482422,231.4600067138672,226.63999938964844,228.8800048828125,57345900,228.1133270263672
2024-07-18,230.27999877929688,230.44000244140625,222.27000427246094,224.17999267578125,66034600,223.42906188964844
2024-07-19,224.82000732421875,226.8000030517578,223.27999877929688,224.30999755859375,49151500,223.55862426757813
2024-07-22,227.00999450683594,227.77999877929688,223.08999633789063,223.9600067138672,48201800,223.20982360839844
2024-07-23,224.3699951171875,226.94000244140625,222.67999267578125,225.00999450683594,39960300,224.25628662109375
2024-07-24,224,224.8000030517578,217.1300048828125,218.5399932861328,61777600,217.80796813964844
2024-07-25,218.92999267578125,220.85000610351563,214.6199951171875,217.49000549316406,51391200,216.76148986816406
2024-07-26,218.6999969482422,219.49000549316406,216.00999450683594,217.9600067138672,41601300,217.22991943359375
2024-07-29,216.9600067138672,219.3000030517578,215.75,218.24000549316406,36311800,217.50897216796875
2024-07-30,219.19000244140625,220.3300018310547,216.1199951171875,218.8000030517578,41643800,218.0670928955078
2024-07-31,221.44000244140625,223.82000732421875,220.6300048828125,222.0800018310547,50036300,221.3361053466797
2024-08-01,224.3699951171875,224.47999572753906,217.02000427246094,218.36000061035156,62501000,217.62855529785156
2024-08-02,219.14999389648438,225.60000610351563,217.7100067138672,219.86000061035156,105568600,219.12355041503906
2024-08-05,199.08999633789063,213.5,196,209.27000427246094,119548600,208.56903076171875
2024-08-06,205.3000030517578,209.99000549316406,201.07000732421875,207.22999572753906,69660500,206.53585815429688
2024-08-07,206.89999389648438,213.63999938964844,206.38999938964844,209.82000732421875,63516400,209.11717224121094
2024-08-08,213.11000061035156,214.1999969482422,208.8300018310547,213.30999755859375,47161100,212.59548950195313
2024-08-09,212.10000610351563,216.77999877929688,211.97000122070313,216.24000549316406,42201600,215.51568603515625
2024-08-12,216.07000732421875,219.50999450683594,215.60000610351563,217.52999877929688,38028100,217.0522918701172
2024-08-13,219.00999450683594,221.88999938964844,219.00999450683594,221.27000427246094,44155300,220.78407287597656
2024-08-14,220.57000732421875,223.02999877929688,219.6999969482422,221.72000122070313,41960600,221.23309326171875
2024-08-15,224.60000610351563,225.35000610351563,222.75999450683594,224.72000122070313,46414000,224.22650146484375
2024-08-16,223.9199981689453,226.8300018310547,223.64999389648438,226.0500030517578,44340200,225.5535888671875
2024-08-19,225.72000122070313,225.99000549316406,223.0399932861328,225.88999938964844,40687800,225.39393615722656
2024-08-20,225.77000427246094,227.1699981689453,225.4499969482422,226.50999450683594,30299000,226.0125732421875
2024-08-21,226.52000427246094,227.97999572753906,225.0500030517578,226.39999389648438,34765500,225.90280151367188
2024-08-22,227.7899932861328,228.33999633789063,223.89999389648438,224.52999877929688,43695300,224.03692626953125
2024-08-23,225.66000366210938,228.22000122070313,224.3300018310547,226.83999633789063,38677300,226.3418426513672
2024-08-26,226.75999450683594,227.27999877929688,223.88999938964844,227.17999267578125,30602200,226.68109130859375
2024-08-27,226,228.85000610351563,224.88999938964844,228.02999877929688,35934600,227.5292205810547
2024-08-28,227.9199981689453,229.86000061035156,225.67999267578125,226.49000549316406,38052200,225.99261474609375
2024-08-29,230.10000610351563,232.9199981689453,228.8800048828125,229.7899932861328,51906300,229.28536987304688
2024-08-30,230.19000244140625,230.39999389648438,227.47999572753906,229,52990800,228.49710083007813
2024-09-03,228.5500030517578,229,221.1699981689453,222.77000427246094,50190600,222.28077697753906
2024-09-04,221.66000366210938,221.77999877929688,217.47999572753906,220.85000610351563,43840200,220.36500549316406
2024-09-05,221.6300048828125,225.47999572753906,221.52000427246094,222.3800048828125,36615400,221.89163208007813
2024-09-06,223.9499969482422,225.24000549316406,219.77000427246094,220.82000732421875,48423000,220.3350830078125
2024-09-09,220.82000732421875,221.27000427246094,216.7100067138672,220.91000366210938,67180000,220.42486572265625
2024-09-10,218.9199981689453,221.47999572753906,216.72999572753906,220.11000061035156,51591000,219.6266326904297
2024-09-11,221.4600067138672,223.08999633789063,217.88999938964844,222.66000366210938,44587100,222.1710205078125
2024-09-12,222.5,223.5500030517578,219.82000732421875,222.77000427246094,37498200,222.28077697753906
2024-09-13,223.5800018310547,224.0399932861328,221.91000366210938,222.5,36766600,222.01138305664063
2024-09-16,216.5399932861328,217.22000122070313,213.9199981689453,216.32000732421875,59357400,215.84495544433594
2024-09-17,215.75,216.89999389648438,214.5,216.7899932861328,45519300,216.31390380859375
2024-09-18,217.5500030517578,222.7100067138672,217.5399932861328,220.69000244140625,59894900,220.20535278320313
2024-09-19,224.99000549316406,229.82000732421875,224.6300048828125,228.8699951171875,66781300,228.3673858642578
2024-09-20,229.97000122070313,233.08999633789063,227.6199951171875,228.1999969482422,318679900,227.6988525390625
2024-09-23,227.33999633789063,229.4499969482422,225.80999755859375,226.47000122070313,54146000,225.97265625
2024-09-24,228.64999389648438,229.35000610351563,225.72999572753906,227.3699951171875,43556100,226.8706817626953
2024-09-25,224.92999267578125,227.2899932861328,224.02000427246094,226.3699951171875,42308700,225.8728790283203
2024-09-26,227.3000030517578,228.5,225.41000366210938,227.52000427246094,36636700,227.02035522460938
2024-09-27,228.4600067138672,229.52000427246094,227.3000030517578,227.7899932861328,34026000,227.2897491455078
2024-09-30,230.0399932861328,233,229.64999389648438,233,54541900,232.4883270263672
2024-10-01,229.52000427246094,229.64999389648438,223.74000549316406,226.2100067138672,63285000,225.71324157714844
2024-10-02,225.88999938964844,227.3699951171875,223.02000427246094,226.77999877929688,32880600,226.281982421875
2024-10-03,225.13999938964844,226.80999755859375,223.32000732421875,225.6699981689453,34044200,225.17440795898438
2024-10-04,227.89999389648438,228,224.1300048828125,226.8000030517578,37245100,226.30194091796875
2024-10-07,224.5,225.69000244140625,221.3300018310547,221.69000244140625,39505400,221.20315551757813
2024-10-08,224.3000030517578,225.97999572753906,223.25,225.77000427246094,31855700,225.27420043945313
2024-10-09,225.22999572753906,229.75,224.8300018310547,229.5399932861328,33591100,229.03591918945313
2024-10-10,227.77999877929688,229.5,227.1699981689453,229.0399932861328,28183500,228.53701782226563
2024-10-11,229.3000030517578,229.41000366210938,227.33999633789063,227.5500030517578,31759200,227.05029296875
2024-10-14,228.6999969482422,231.72999572753906,228.60000610351563,231.3000030517578,39882100,230.79205322265625
2024-10-15,233.61000061035156,237.49000549316406,232.3699951171875,233.85000610351563,64751400,233.33645629882813
2024-10-16,231.60000610351563,232.1199951171875,229.83999633789063,231.77999877929688,34082200,231.27099609375
2024-10-17,233.42999267578125,233.85000610351563,230.52000427246094,232.14999389648438,32993800,231.6401824951172
2024-10-18,236.17999267578125,236.17999267578125,234.00999450683594,235,46431500,234.48391723632813
2024-10-21,234.4499969482422,236.85000610351563,234.4499969482422,236.47999572753906,36254500,235.96067810058594
2024-10-22,233.88999938964844,236.22000122070313,232.60000610351563,235.86000061035156,38846600,235.342041015625
2024-10-23,234.0800018310547,235.13999938964844,227.75999450683594,230.75999450683594,52287000,230.25323486328125
2024-10-24,229.97999572753906,230.82000732421875,228.41000366210938,230.57000732421875,31109500,230.0636749267578
2024-10-25,229.74000549316406,233.22000122070313,229.57000732421875,231.41000366210938,38802300,230.9018096923828
2024-10-28,233.32000732421875,234.72999572753906,232.5500030517578,233.39999389648438,36087100,232.88743591308594
2024-10-29,233.10000610351563,234.3300018310547,232.32000732421875,233.6699981689453,35417200,233.15684509277344
2024-10-30,232.61000061035156,233.47000122070313,229.5500030517578,230.10000610351563,47070900,229.5946807861328
2024-10-31,229.33999633789063,229.8300018310547,225.3699951171875,225.91000366210938,64370100,225.4138946533203
2024-11-01,220.97000122070313,225.35000610351563,220.27000427246094,222.91000366210938,65276700,222.42047119140625
2024-11-04,220.99000549316406,222.7899932861328,219.7100067138672,222.00999450683594,44944500,221.52244567871094
2024-11-05,221.8000030517578,223.9499969482422,221.13999938964844,223.4499969482422,28111300,222.95928955078125
2024-11-06,222.61000061035156,226.07000732421875,221.19000244140625,222.72000122070313,54561100,222.23089599609375
2024-11-07,224.6300048828125,227.8800048828125,224.57000732421875,227.47999572753906,42137700,226.98043823242188
2024-11-08,227.1699981689453,228.66000366210938,226.41000366210938,226.9600067138672,38328800,226.7107391357422
2024-11-11,225,225.6999969482422,221.5,224.22999572753906,42005600,223.98373413085938
2024-11-12,224.5500030517578,225.58999633789063,223.36000061035156,224.22999572753906,40398300,223.98373413085938
2024-11-13,224.00999450683594,226.64999389648438,222.75999450683594,225.1199951171875,48566200,224.8727569580078
2024-11-14,225.02000427246094,228.8699951171875,225,228.22000122070313,44923900,227.9693603515625
2024-11-15,226.39999389648438,226.9199981689453,224.27000427246094,225,47923700,224.7528839111328
2024-11-18,225.25,229.74000549316406,225.1699981689453,228.02000427246094,44686000,227.7695770263672
2024-11-19,226.97999572753906,230.16000366210938,226.66000366210938,228.27999877929688,36211800,228.02928161621094
2024-11-20,228.05999755859375,229.92999267578125,225.88999938964844,229,35169600,228.7484893798828
2024-11-21,228.8800048828125,230.16000366210938,225.7100067138672,228.52000427246094,42108300,228.26902770996094
2024-11-22,228.05999755859375,230.72000122070313,228.05999755859375,229.8699951171875,38168300,229.61753845214844
2024-11-25,231.4600067138672,233.25,229.74000549316406,232.8699951171875,90152800,232.61424255371094
2024-11-26,233.3300018310547,235.57000732421875,233.3300018310547,235.05999755859375,45986200,234.8018341064453
2024-11-27,234.47000122070313,235.69000244140625,233.80999755859375,234.92999267578125,33498400,234.67198181152344
